name,state,lat,lon,population,country
Chestnut Ridge,NY,41.0829,-74.0551,10557,US
Kendallville,IN,41.4441,-85.2578,10556,US
Westwood Lakes,FL,25.7237,-80.3717,10553,US
Santa Clara,OR,44.1154,-123.1344,10551,US
Martensville,SK,52.2897,-106.6667,10549,CA
Munhall,PA,40.3935,-79.9005,10548,US
Scottdale,GA,33.795,-84.2634,10542,US
New Richmond,WI,45.125,-92.5377,10539,US
Locust Grove,GA,33.3446,-84.1071,10532,US
Forest Acres,SC,34.0323,-80.9716,10530,US
Bluffton,IN,40.7424,-85.173,10529,US
Loudonville,NY,42.7068,-73.7665,10527,US
Mapleton,ON,43.7358,-80.6681,10527,CA
Shiloh,OH,39.8159,-84.2317,10526,US
Beverly Hills,MI,42.522,-83.2423,10524,US
St. Albans,WV,38.3769,-81.8198,10522,US
Vienna,WV,39.324,-81.5383,10518,US
Somers Point,NJ,39.3167,-74.6066,10515,US
Little Canada,MN,45.0244,-93.0863,10514,US
Hillcrest,CA,35.379,-118.9578,10511,US
White Horse,NJ,40.1919,-74.7023,10507,US
Home Gardens,CA,33.8783,-117.5116,10506,US
Reading,OH,39.2242,-84.4333,10502,US
Waynesville,NC,35.4854,-82.9996,10502,US
Bellefontaine Neighbors,MO,38.7529,-90.228,10498,US
Forestville,MD,38.8518,-76.8708,10495,US
Waverly,IA,42.725,-92.4708,10494,US
Versailles,KY,38.0486,-84.7258,10492,US
Galena Park,TX,29.7452,-95.2333,10487,US
Bithlo,FL,28.5644,-81.1073,10486,US
London,OH,39.8935,-83.4375,10484,US
Excelsior Springs,MO,39.339,-94.24,10484,US
Espanola,NM,36.0044,-106.0686,10473,US
Bogalusa,LA,30.7812,-89.8633,10468,US
Warr Acres,OK,35.5285,-97.6182,10466,US
West Vero Corridor,FL,27.6363,-80.4844,10461,US
Silverton,OR,45.003,-122.7808,10456,US
North Valley,NM,35.1736,-106.6231,10455,US
River Grove,IL,41.9243,-87.8379,10451,US
Progress Village,FL,27.8831,-82.3593,10450,US
Triangle,VA,38.5483,-77.3195,10450,US
Pebble Creek,FL,28.1583,-82.3411,10447,US
Cadillac,MI,44.2493,-85.4164,10445,US
Alum Rock,CA,37.3694,-121.8238,10440,US
Tipp City,OH,39.9644,-84.1866,10439,US
Port Townsend,WA,48.122,-122.7877,10438,US
Coweta,OK,35.9683,-95.6545,10433,US
Maryville,MO,40.3428,-94.8702,10428,US
Garden City,GA,32.0867,-81.1773,10426,US
Malibu,CA,34.037,-118.7839,10421,US
Fort Oglethorpe,GA,34.9318,-85.246,10416,US
Rawdon,QC,46.05,-73.7167,10416,CA
Hyrum,UT,41.6325,-111.8445,10401,US
Northampton,PA,40.6866,-75.4904,10400,US
Farmersville,CA,36.305,-119.2083,10397,US
Vernal,UT,40.4517,-109.5378,10392,US
Alpine,UT,40.4629,-111.7724,10392,US
Atoka,TN,35.4239,-89.7861,10385,US
Sweetwater,TX,32.4692,-100.4092,10385,US
Morinville,AB,53.8022,-113.6497,10385,CA
Pine Castle,FL,28.4651,-81.3741,10371,US
Franklin,KY,36.7177,-86.5595,10360,US
Wabash,IN,40.8034,-85.8301,10358,US
Rotonda,FL,26.8844,-82.2791,10352,US
Vermilion,OH,41.4103,-82.3214,10343,US
Riverdale,IL,41.6441,-87.6366,10340,US
Flat Rock,MI,42.0991,-83.2716,10340,US
Galion,OH,40.7385,-82.7792,10339,US
Lyons,IL,41.8119,-87.8191,10339,US
Paris,TN,36.2933,-88.3065,10338,US
Bee Ridge,FL,27.2855,-82.4731,10334,US
McCordsville,IN,39.8966,-85.9208,10329,US
Salem,UT,40.0539,-111.6718,10324,US
Berwick,PA,41.0555,-76.2492,10317,US
Blackfalds,AB,52.3833,-113.8,10315,CA
East Rutherford,NJ,40.8179,-74.0854,10313,US
La Grange,KY,38.3987,-85.375,10311,US
Shasta Lake,CA,40.679,-122.3775,10311,US
Chester,NS,44.65,-64.3,10310,CA
Camden,AR,33.5672,-92.8467,10307,US
Cambridge,MN,45.5612,-93.2283,10307,US
Queens,NS,44.0333,-64.7167,10307,CA
Timonium,MD,39.4459,-76.6032,10304,US
Blackwells Mills,NJ,40.4773,-74.5976,10301,US
Fairmont,MN,43.6441,-94.4621,10296,US
Bardmoor,FL,27.8574,-82.7534,10292,US
Watervliet,NY,42.7243,-73.7068,10287,US
Roanoke,TX,33.0144,-97.2276,10286,US
Rainbow City,AL,33.9336,-86.0922,10284,US
Wood River,IL,38.8631,-90.0774,10279,US
Columbia,PA,40.0347,-76.4944,10278,US
Selkirk,MB,50.1436,-96.8839,10278,CA
Saint-Felicien,QC,48.65,-72.45,10278,CA
Valley,AL,32.8088,-85.181,10277,US
Cody,WY,44.5213,-109.0548,10276,US
Clay,AL,33.6951,-86.609,10273,US
Halls,TN,36.0817,-83.9344,10272,US
Loudoun Valley Estates,VA,38.977,-77.5053,10271,US
Alderwood Manor,WA,47.8146,-122.2672,10266,US
Madison Heights,VA,37.4487,-79.1057,10266,US
Trumbull Center,CT,41.2415,-73.1836,10264,US
Highland,IL,38.7602,-89.6812,10262,US
Picnic Point,WA,47.8744,-122.3077,10261,US
Lake Hopatcong,NJ,40.9599,-74.6094,10259,US
Exeter,CA,36.2941,-119.1459,10258,US
Scotchtown,NY,41.4765,-74.3668,10252,US
Glenwood Springs,CO,39.5455,-107.3347,10241,US
Clinton,TN,36.0981,-84.1283,10239,US
Safford,AZ,32.8335,-109.6964,10239,US
Snohomish,WA,47.9276,-122.0969,10239,US
Corozal,PR,18.341,-66.3124,10237,US
Portage,WI,43.5489,-89.4658,10236,US
Robstown,TX,27.794,-97.6692,10236,US
Manati,PR,18.4283,-66.4823,10231,US
Cedartown,GA,34.0223,-85.2479,10227,US
Bala Cynwyd,PA,40.0116,-75.2283,10227,US
Roberval,QC,48.52,-72.23,10227,CA
San Diego Country Estates,CA,33.0094,-116.7874,10223,US
North Lakes,AK,61.6191,-149.311,10223,US
Marlton,MD,38.762,-76.7857,10222,US
Elkhorn,WI,42.6713,-88.5377,10221,US
New Hyde Park,NY,40.7323,-73.6858,10220,US
Yazoo City,MS,32.8619,-90.4075,10219,US
Wood-Ridge,NJ,40.8508,-74.0878,10218,US
Hermantown,MN,46.8057,-92.2407,10218,US
Oakbrook,KY,38.9996,-84.6797,10211,US
Baker City,OR,44.7749,-117.832,10210,US
Carroll,IA,42.0699,-94.8646,10208,US
Rideau Lakes,ON,44.6667,-76.2167,10207,CA
Airmont,NY,41.0992,-74.0989,10205,US
Burtonsville,MD,39.1166,-76.9356,10203,US
Sechelt,BC,49.4742,-123.7542,10200,CA
Independence,OR,44.8547,-123.1952,10199,US
Fort Salonga,NY,40.9068,-73.2996,10199,US
Kennett,MO,36.2403,-90.0481,10196,US
Bay St. Louis,MS,30.3281,-89.3774,10188,US
Molalla,OR,45.1502,-122.5845,10186,US
Raymondville,TX,26.4759,-97.7769,10185,US
Warrenton,VA,38.7176,-77.7976,10176,US
Oneida,NY,43.0769,-75.6622,10171,US
North Bend,OR,43.4075,-124.2364,10171,US
Canal Winchester,OH,39.8437,-82.8126,10170,US
Reedsburg,WI,43.5348,-89.9965,10168,US
Waldwick,NJ,41.0133,-74.1259,10164,US
Lahaina,HI,20.8848,-156.6618,10162,US
Country Club,CA,37.9687,-121.3408,10161,US
Paris,KY,38.2016,-84.2718,10160,US
Bois-des-Filion,QC,45.6667,-73.75,10159,CA
Alpena,MI,45.074,-83.4402,10154,US
East Setauket,NY,40.921,-73.0942,10149,US
Hillsdale,NJ,41.0074,-74.044,10144,US
Hackettstown,NJ,40.854,-74.8257,10140,US
Potomac Park,CA,35.3636,-118.965,10138,US
Sellersburg,IN,38.4028,-85.7706,10137,US
Blackhawk,CA,37.8159,-121.9071,10137,US
Fort Madison,IA,40.6207,-91.3509,10133,US
Pajaros,PR,18.361,-66.2184,10132,US
Severance,CO,40.5265,-104.865,10130,US
San Elizario,TX,31.5793,-106.2632,10116,US
Astoria,OR,46.1856,-123.8053,10109,US
North Glengarry,ON,45.3333,-74.7333,10109,CA
Rio Vista,CA,38.1765,-121.7025,10102,US
Arkadelphia,AR,34.1253,-93.0729,10099,US
South Huron,ON,43.32,-81.5,10096,CA
Winfield,IL,41.8787,-88.1507,10095,US
Marieville,QC,45.4333,-73.1667,10094,CA
Maywood,NJ,40.9025,-74.0634,10093,US
Fuller Heights,FL,27.9227,-81.9978,10083,US
Sweet Home,OR,44.4023,-122.7028,10078,US
Cypress Gardens,FL,28.0036,-81.6857,10077,US
East Rockaway,NY,40.6432,-73.6672,10077,US
Corte Madera,CA,37.9238,-122.5128,10077,US
Penetanguishene,ON,44.7667,-79.9333,10077,CA
Makaha,HI,21.4739,-158.2102,10066,US
Cambridge,OH,40.0221,-81.5869,10060,US
Avon Park,FL,27.5898,-81.5068,10057,US
Cairo,GA,30.879,-84.205,10055,US
Gunbarrel,CO,40.0632,-105.1713,10051,US
West Glens Falls,NY,43.3057,-73.6964,10050,US
Mahomet,IL,40.1888,-88.3901,10049,US
Murrells Inlet,SC,33.556,-79.0594,10044,US
Green Cove Springs,FL,29.9904,-81.6807,10044,US
Woodbury,NJ,39.8379,-75.1524,10042,US
Terrace Heights,WA,46.6045,-120.4393,10041,US
Tay,ON,44.7167,-79.7667,10033,CA
Castlegar,BC,49.3256,-117.6661,10029,CA
Detroit Lakes,MN,46.806,-95.8449,10025,US
Howell,MI,42.6078,-83.9339,10021,US
Cavan Monaghan,ON,44.2,-78.4667,10016,CA
Kinnelon,NJ,40.9847,-74.3862,10013,US
Fallston,MD,39.5332,-76.4452,10013,US
Kendall Park,NJ,40.4135,-74.5631,10011,US
Rockwood,VA,37.463,-77.5744,10010,US
Fairview,TN,35.9815,-87.1291,10009,US
Cape Canaveral,FL,28.3933,-80.6049,10006,US
Burlington,WA,48.4676,-122.3298,10003,US
Ellisville,MO,38.5897,-90.5884,10002,US
Ivins,UT,37.1742,-113.6809,9998,US
Ingleside,TX,27.8703,-97.2075,9997,US
Cordele,GA,31.9563,-83.7694,9994,US
Richmond Heights,FL,25.6347,-80.3721,9992,US
East Whittier,CA,33.9244,-117.9887,9990,US
South Amboy,NJ,40.4852,-74.2831,9989,US
Oakland,TN,35.2256,-89.5372,9979,US
Willoughby Hills,OH,41.5873,-81.4333,9975,US
Hartland,WI,43.1029,-88.3396,9972,US
Harrisonville,MO,38.653,-94.3467,9970,US
Lincoln City,OR,44.9751,-124.0072,9968,US
Kensington,CT,41.6284,-72.7686,9962,US
Brookdale,NJ,40.8348,-74.1798,9960,US
Lambertville,MI,41.7484,-83.6244,9955,US
Sparta,WI,43.9377,-90.8131,9950,US
Cedar Hills,UT,40.4135,-111.7531,9950,US
Jesup,GA,31.5992,-81.8895,9942,US
Difficult Run,VA,38.9016,-77.3471,9938,US
George Mason,VA,38.8356,-77.3186,9937,US
Vashon,WA,47.4122,-122.4726,9934,US
DuPont,WA,47.1079,-122.6495,9931,US
Jessup,MD,39.1488,-76.7772,9931,US
Morden,MB,49.1919,-98.1006,9929,CA
Marysville,MI,42.9084,-82.4806,9925,US
Struthers,OH,41.051,-80.592,9923,US
Temiskaming Shores,ON,47.5167,-79.6833,9920,CA
Mission,KS,39.027,-94.6568,9915,US
Marathon,FL,24.7263,-81.0374,9914,US
Grosse Pointe Farms,MI,42.4068,-82.8993,9904,US
North Gates,NY,43.1718,-77.7064,9904,US
Fairmount,CO,39.7931,-105.1711,9902,US
West Point,MS,33.6064,-88.6572,9900,US
Rye Brook,NY,41.0302,-73.6864,9900,US
Columbia City,IN,41.1612,-85.4855,9897,US
Wapakoneta,OH,40.5664,-84.1916,9894,US
Golden Hills,CA,35.1409,-118.4968,9891,US
Hinton,AB,53.4114,-117.5639,9882,CA
Saint-Sauveur,QC,45.9,-74.17,9881,CA
Alamosa,CO,37.4752,-105.877,9879,US
Monett,MO,36.9218,-93.9278,9873,US
Mayfield,KY,36.7371,-88.6447,9868,US
Brentwood,PA,40.3734,-79.9757,9866,US
Bull Mountain,OR,45.4125,-122.832,9865,US
Greencastle,IN,39.6432,-86.8418,9864,US
Sandy Hook,CT,41.4128,-73.244,9863,US
College Place,WA,46.0419,-118.3878,9854,US
Vernon,TX,34.1479,-99.3,9848,US
Madera Acres,CA,37.0123,-120.0799,9846,US
Muskegon Heights,MI,43.2023,-86.2421,9841,US
Eagle Point,OR,42.4677,-122.8016,9839,US
Crestline,CA,34.2486,-117.2887,9835,US
Thomaston,GA,32.8907,-84.3272,9831,US
Decatur,IN,40.8286,-84.9277,9811,US
Sturgeon Bay,WI,44.8228,-87.366,9806,US
Morehead City,NC,34.7308,-76.7388,9806,US
Mount Airy,MD,39.3742,-77.1534,9805,US
Grey Highlands,ON,44.3333,-80.5,9804,CA
New Square,NY,41.141,-74.0294,9803,US
Winchester,TN,35.1898,-86.1075,9799,US
Succasunna,NJ,40.853,-74.6568,9799,US
Pine Lake Park,NJ,40.0017,-74.2595,9795,US
Lugoff,SC,34.2113,-80.6973,9786,US
Orange Lake,NY,41.5369,-74.1005,9784,US
East Liverpool,OH,40.6333,-80.5677,9783,US
Yorkshire,VA,38.7882,-77.4496,9782,US
South Huntington,NY,40.8225,-73.3921,9779,US
Sedona,AZ,34.8581,-111.7941,9777,US
Peru,IL,41.3482,-89.1371,9775,US
Middletown,KY,38.241,-85.5214,9763,US
DeRidder,LA,30.8468,-93.2931,9763,US
Coral Hills,MD,38.8706,-76.9215,9756,US
Morrisville,PA,40.2074,-74.78,9752,US
Mooresville,IN,39.6022,-86.3681,9751,US
Uniontown,PA,39.8993,-79.7246,9742,US
Forestdale,AL,33.5737,-86.9,9742,US
Woodlyn,PA,39.8774,-75.3445,9736,US
Villas,NJ,39.0157,-74.935,9735,US
Belmont,VA,39.0622,-77.4985,9729,US
Fairfield,AL,33.4747,-86.9194,9728,US
Washington,NC,35.5586,-77.0545,9726,US
East St. Paul,MB,49.9772,-97.0103,9725,CA
Hillsborough,NC,36.0679,-79.0991,9724,US
Fairmount,NY,43.0414,-76.2485,9724,US
Mechanicsburg,PA,40.2115,-77.006,9720,US
Wasilla,AK,61.577,-149.466,9720,US
Keansburg,NJ,40.4469,-74.1315,9719,US
Matawan,NJ,40.4127,-74.2365,9710,US
Vidor,TX,30.1291,-93.9967,9708,US
Jefferson,LA,29.9609,-90.1554,9703,US
Orange Cove,CA,36.6211,-119.3188,9695,US
Coamo,PR,18.0765,-66.3638,9689,US
Capitola,CA,36.9773,-121.9537,9689,US
Eidson Road,TX,28.6677,-100.4788,9684,US
Croydon,PA,40.0911,-74.8975,9684,US
Stoneham-et-Tewkesbury,QC,47.1667,-71.4333,9682,CA
Alfred and Plantagenet,ON,45.5667,-74.9167,9680,CA
Sauk Village,IL,41.4906,-87.5706,9678,US
Canonsburg,PA,40.2643,-80.1867,9675,US
Browns Mills,NJ,39.9737,-74.569,9672,US
St. Anthony,MN,45.0278,-93.2174,9671,US
Cross Lanes,WV,38.4351,-81.7707,9671,US
Hailey,ID,43.5141,-114.3001,9665,US
Keokuk,IA,40.4095,-91.4031,9662,US
Countryside,VA,39.0518,-77.4124,9661,US
Arden Hills,MN,45.0721,-93.167,9658,US
Brewer,ME,44.7835,-68.7352,9652,US
Lago Vista,TX,30.4519,-97.9908,9650,US
Beverly Hills,FL,28.9176,-82.4542,9650,US
Willow Street,PA,39.981,-76.2706,9647,US
Tanaina,AK,61.6576,-149.4263,9646,US
Mont-Tremblant,QC,46.1167,-74.6,9646,CA
Sanger,TX,33.3715,-97.1678,9641,US
Bridge City,TX,30.0298,-93.8406,9640,US
Sandpoint,ID,48.2822,-116.5614,9637,US
Middletown,PA,40.201,-76.7289,9632,US
Helotes,TX,29.5687,-98.696,9630,US
Brownsville,TN,35.589,-89.2578,9622,US
Lititz,PA,40.154,-76.3044,9619,US
Saint-Zotique,QC,45.25,-74.25,9618,CA
Sunbury,PA,40.8616,-76.7871,9617,US
Greenwood,AR,35.2134,-94.2408,9616,US
Saint-Raymond,QC,46.9,-71.8333,9615,CA
Evergreen,MT,48.2308,-114.27,9611,US
Juncos,PR,18.2256,-65.9161,9604,US
Gibsons,BC,49.4028,-123.5036,9603,CA
Louisville,OH,40.837,-81.2643,9602,US
Harvard,IL,42.4296,-88.6211,9598,US
Anaconda,MT,46.0608,-113.0678,9597,US
Amityville,NY,40.6696,-73.4156,9588,US
Raceland,LA,29.7282,-90.6362,9585,US
Bladensburg,MD,38.9424,-76.9264,9583,US
Templeton,CA,35.556,-120.7181,9580,US
Woodway,TX,31.4988,-97.2314,9570,US
Pryor Creek,OK,36.2996,-95.3107,9569,US
Corona de Tucson,AZ,31.9503,-110.7835,9566,US
Tehaleh,WA,47.1165,-122.1824,9561,US
Frankfort Square,IL,41.5219,-87.8031,9560,US
North College Hill,OH,39.2175,-84.552,9555,US
Jennings,LA,30.2233,-92.6582,9553,US
Amherst,NS,45.8167,-64.2167,9548,CA
Smithville,NJ,39.4929,-74.4801,9545,US
Elizabethtown-Kitley,ON,44.7,-75.8833,9545,CA
Arizona City,AZ,32.7506,-111.6707,9543,US
Bacliff,TX,29.5085,-94.9888,9541,US
Silver City,NM,32.7783,-108.2699,9536,US
Tomah,WI,43.9879,-90.4999,9532,US
Stony Brook University,NY,40.9098,-73.1217,9530,US
Rochelle,IL,41.9197,-89.0629,9529,US
Clarksville,AR,35.457,-93.4803,9526,US
Shawano,WI,44.7748,-88.5843,9522,US
Smiths Falls,ON,44.9,-76.0167,9517,CA
Mentone,CA,34.0609,-117.1108,9514,US
Lake Mohawk,NJ,41.0149,-74.664,9508,US
Girard,OH,41.1665,-80.6963,9505,US
Grinnell,IA,41.7359,-92.7244,9505,US
Woodburn,VA,38.8503,-77.2322,9503,US
Lorraine,QC,45.6833,-73.7833,9502,CA
LaSalle,IL,41.3589,-89.0737,9498,US
Beckett Ridge,OH,39.3448,-84.438,9496,US
Merrydale,LA,30.4998,-91.1081,9490,US
Ramara,ON,44.6333,-79.2167,9488,CA
Fairfield Glade,TN,36.0028,-84.8711,9487,US
Fishersville,VA,38.105,-78.9826,9484,US
Madeira,OH,39.1856,-84.3734,9484,US
Southside,AL,33.9007,-86.0238,9483,US
Spring Valley Lake,CA,34.4987,-117.2683,9483,US
Florence,OR,43.9916,-124.1063,9482,US
Notre-Dame-des-Prairies,QC,46.05,-73.4333,9471,CA
Garrison,MD,39.4023,-76.7514,9469,US
Oil City,PA,41.4281,-79.7036,9468,US
Gibsonville,NC,36.0993,-79.5415,9467,US
Fredonia,NY,42.4407,-79.3319,9467,US
Woodfield,SC,34.0587,-80.9309,9465,US
Leeds and the Thousand Islands,ON,44.45,-76.08,9465,CA
Fallon,NV,39.4737,-118.7779,9463,US
St. Augustine Shores,FL,29.8039,-81.3086,9462,US
Brockton,ON,44.1667,-81.2167,9461,CA
Oakwood,OH,39.7202,-84.1734,9458,US
Brooksville,FL,28.5404,-82.3903,9457,US
St. Stephens,NC,35.7642,-81.2746,9457,US
Fairfield,IA,41.0064,-91.9667,9456,US
Ogdensburg,NY,44.7088,-75.4717,9455,US
San Lorenzo,PR,18.1875,-65.968,9453,US
Laurentian Valley,ON,45.7681,-77.2239,9450,CA
Picture Rocks,AZ,32.3274,-111.2558,9448,US
The Village,OK,35.5706,-97.5567,9447,US
Chevy Chase,MD,38.9944,-77.0738,9445,US
Pleasant Grove,AL,33.494,-86.9782,9442,US
Charter Oak,CA,34.1025,-117.8564,9442,US
Kennedale,TX,32.6434,-97.2172,9439,US
Jacinto City,TX,29.7663,-95.241,9432,US
Sabana Grande,PR,18.0832,-66.9645,9432,US
Parsons,KS,37.3405,-95.2958,9425,US
Hickam Housing,HI,21.3311,-157.9474,9425,US
Delta,CO,38.756,-108.0772,9421,US
Mono,ON,44.0167,-80.0667,9421,CA
Steger,IL,41.4723,-87.6176,9418,US
Plumas Lake,CA,38.9845,-121.5634,9418,US
Angola,IN,41.6433,-85.005,9408,US
Park Ridge,NJ,41.0352,-74.0423,9406,US
Alma,MI,43.3799,-84.6556,9396,US
Flossmoor,IL,41.5391,-87.6858,9391,US
East York,PA,39.9687,-76.6755,9388,US
Bluefield,WV,37.2608,-81.2143,9387,US
Fultondale,AL,33.6174,-86.8014,9384,US
Commerce,TX,33.2421,-95.8992,9383,US
Berlin,NH,44.4869,-71.2599,9383,US
Marlboro Village,MD,38.8307,-76.7699,9382,US
Bryans Road,MD,38.6145,-77.0851,9371,US
Seven Corners,VA,38.8658,-77.1445,9371,US
Bogota,NJ,40.8751,-74.0293,9360,US
Merrill,WI,45.182,-89.6994,9356,US
Itasca,IL,41.9772,-88.0183,9355,US
Palm Beach,FL,26.6945,-80.0408,9348,US
Woodbury,NY,40.8176,-73.4703,9348,US
Sheffield,AL,34.757,-87.6977,9340,US
Diamondhead,MS,30.3791,-89.3707,9338,US
Hooper,UT,41.1599,-112.2871,9338,US
Leonia,NJ,40.8638,-73.99,9336,US
Laurens,SC,34.5022,-82.0207,9336,US
Sainte-Julienne,QC,45.97,-73.72,9331,CA
Denham Springs,LA,30.4743,-90.9593,9323,US
Ashland,NJ,39.8782,-75.0085,9320,US
East Stroudsburg,PA,41.0023,-75.1779,9319,US
Quakertown,PA,40.4398,-75.3455,9319,US
Skidaway Island,GA,31.9372,-81.0449,9315,US
Harrodsburg,KY,37.7654,-84.8474,9313,US
Citrus Hills,FL,28.887,-82.4312,9304,US
Qualicum Beach,BC,49.35,-124.4333,9303,CA
Hernando,FL,28.9451,-82.3781,9299,US
Hampstead,NC,34.3627,-77.7318,9292,US
Bloomingdale,TN,36.5793,-82.5096,9292,US
Malahide,ON,42.7928,-80.9361,9292,CA
Crozet,VA,38.0645,-78.6961,9289,US
Rensselaer,NY,42.6465,-73.7328,9287,US
Waimea,HI,20.0124,-155.6381,9286,US
Fort Stewart,GA,31.8811,-81.6131,9285,US
Aibonito,PR,18.1398,-66.2659,9285,US
Conshohocken,PA,40.0772,-75.3034,9282,US
Greenville,NY,40.9986,-73.8189,9280,US
Riverdale,UT,41.1732,-112.0023,9279,US
Charlotte,MI,42.5662,-84.8304,9277,US
Oakville,CT,41.5893,-73.0905,9276,US
Incline Village,NV,39.2639,-119.9455,9272,US
Ventnor City,NJ,39.3457,-74.486,9265,US
Havre,MT,48.5427,-109.6804,9258,US
Bridgeport,WV,39.3036,-80.2478,9252,US
Booneville,MS,34.6643,-88.5684,9246,US
Chesapeake Ranch Estates,MD,38.3574,-76.4147,9241,US
Sugar Grove,IL,41.7759,-88.4481,9240,US
Warren,PA,41.8434,-79.1444,9240,US
Bethalto,IL,38.9015,-90.0466,9239,US
Eunice,LA,30.4904,-92.4191,9239,US
Toccoa,GA,34.581,-83.3263,9238,US
Cape St. Claire,MD,39.0433,-76.4471,9236,US
Bastrop,LA,32.7748,-91.9078,9232,US
Audubon,PA,40.1304,-75.428,9229,US
Aberdeen,NC,35.135,-79.4326,9228,US
Rockcreek,OR,45.5526,-122.876,9223,US
Oromocto,NB,45.8488,-66.4788,9223,CA
Perkasie,PA,40.372,-75.292,9216,US
Augusta,KS,37.6955,-96.9919,9216,US
Blanchard,OK,35.1524,-97.6602,9215,US
Plymouth,MI,42.3718,-83.468,9214,US
Elsmere,KY,38.9948,-84.6017,9205,US
Waterford,CA,37.6429,-120.7553,9204,US
Bemiss,GA,30.9318,-83.2386,9201,US
Rio del Mar,CA,36.9607,-121.8807,9201,US
Whitecourt,AB,54.1417,-115.6833,9195,CA
Gretna,NE,41.1314,-96.245,9193,US
Villanova,PA,40.0405,-75.341,9186,US
Memphis,FL,27.5435,-82.5608,9185,US
Irondale,GA,33.4773,-84.3601,9185,US
Olds,AB,51.7928,-114.1067,9184,CA
Washington Terrace,UT,41.1683,-111.9783,9182,US
Bohemia,NY,40.7717,-73.1271,9181,US
Haiku-Pauwela,HI,20.9156,-156.3022,9178,US
Marina del Rey,CA,33.9765,-118.4486,9176,US
Cresskill,NJ,40.9405,-73.9596,9174,US
Des Peres,MO,38.5973,-90.448,9170,US
Absecon,NJ,39.4229,-74.4944,9170,US
Valley Cottage,NY,41.1162,-73.9433,9165,US
Waseca,MN,44.0827,-93.5029,9164,US
Springs,NY,41.0212,-72.1584,9163,US
McFarland,WI,43.0203,-89.2828,9160,US
Ione,CA,38.3613,-120.9422,9156,US
Glens Falls North,NY,43.335,-73.6832,9154,US
Richmond Heights,MO,38.6309,-90.3332,9153,US
South Lockport,NY,43.1366,-78.6855,9144,US
Hawthorn Woods,IL,42.2313,-88.0624,9143,US
Monmouth Junction,NJ,40.3754,-74.5582,9141,US
Glenshaw,PA,40.5391,-79.9735,9139,US
Huron East,ON,43.63,-81.28,9138,CA
Willowbrook,IL,41.7641,-87.9454,9131,US
Oak Grove,MN,45.3409,-93.3264,9130,US
Center Moriches,NY,40.8004,-72.7958,9127,US
Madison Park,NJ,40.4454,-74.2966,9124,US
Middlesborough,KY,36.6127,-83.7227,9123,US
Cabo Rojo,PR,18.0867,-67.1482,9122,US
Whitehouse,TX,32.2222,-95.221,9122,US
Little Falls,MN,45.9862,-94.3586,9121,US
Spring Hill,KS,38.7565,-94.8201,9120,US
Meadowbrook,AL,33.3935,-86.7041,9117,US
Tuscumbia,AL,34.7204,-87.7035,9115,US
Sunset Hills,MO,38.531,-90.4087,9112,US
Helena Valley Southeast,MT,46.6219,-111.8973,9108,US
Mound,MN,44.9328,-93.6591,9107,US
Dayton,MN,45.1906,-93.4758,9095,US
Farmington,AR,36.037,-94.2537,9094,US
Harleysville,PA,40.2792,-75.3873,9090,US
Wesley Chapel,NC,34.9985,-80.6903,9090,US
Aiea,HI,21.3865,-157.9232,9087,US
Bernalillo,NM,35.3127,-106.5537,9086,US
Roxborough Park,CO,39.4492,-105.0746,9085,US
Lynwood,IL,41.5235,-87.551,9083,US
Lapeer,MI,43.0447,-83.3253,9082,US
Lake Park,FL,26.7998,-80.0681,9081,US
Aliquippa,PA,40.6155,-80.2547,9079,US
Village Green-Green Ridge,PA,39.8639,-75.4257,9073,US
Hillcrest,NY,41.1298,-74.035,9071,US
Warrenton,MO,38.8187,-91.1385,9066,US
Clinton,MO,38.3716,-93.7679,9065,US
University of Virginia,VA,38.0405,-78.5164,9065,US
Ecorse,MI,42.2489,-83.1399,9064,US
Williamsburg,FL,28.4014,-81.4462,9063,US
Indianola,MS,33.4492,-90.6447,9062,US
Edgemere,MD,39.2273,-76.459,9061,US
Dayton,TX,30.0315,-94.9158,9058,US
Orange Park,FL,30.1706,-81.7041,9055,US
Panthersville,GA,33.7059,-84.2763,9053,US
Midland,WA,47.1734,-122.412,9050,US
Pearsall,TX,28.8915,-99.0975,9045,US
Litchfield Beach,SC,33.4773,-79.1181,9044,US
Riverside,IL,41.831,-87.8169,9039,US
Mahopac,NY,41.3688,-73.7414,9039,US
Oak Hills Place,LA,30.369,-91.0887,9038,US
San Sebastian,PR,18.3356,-66.9948,9038,US
Montecito,CA,34.4384,-119.6309,9031,US
Rice Lake,WI,45.4864,-91.7447,9030,US
Manteno,IL,41.247,-87.8457,9030,US
Oak Island,NC,33.9434,-78.1366,9030,US
East Grand Forks,MN,47.9286,-97.0138,9028,US
Travis Ranch,TX,32.8015,-96.4775,9025,US
North Merritt Island,FL,28.4585,-80.7162,9025,US
Indian Harbour Beach,FL,28.1529,-80.5976,9025,US
Beckwith,ON,45.0833,-76.0667,9021,CA
Mont Belvieu,TX,29.8518,-94.8775,9020,US
Fair Oaks,GA,33.9193,-84.5445,9014,US
Oak Hills,CA,34.391,-117.4123,9013,US
Tiburon,CA,37.8854,-122.4637,9012,US
Labrador City,NL,52.95,-66.9167,9011,CA
Saline,MI,42.174,-83.778,9006,US
St. Francis,WI,42.9716,-87.873,9004,US
Caldwell,NJ,40.8389,-74.2776,9003,US
Kings Grant,NC,34.2664,-77.8659,9003,US
